Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
28396983,07/03/2014 10:31:47 AM,07/03/2014 11:46:02 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11417,,,,,BELMONT AVENUE,77 STREET,INTERSECTION,OZONE PARK,,Precinct,Closed,07/03/2014 06:31:47 PM,07/03/2014 11:46:02 AM,10 QUEENS,QUEENS,1023217,185399,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67546841949916,-73.85951901664345,"(40.67546841949916, -73.85951901664345)"
28396984,07/03/2014 02:16:38 AM,07/03/2014 03:20:25 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10032,,,,,WEST  169 STREET,AUDOBON AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,07/03/2014 10:16:38 AM,07/03/2014 03:20:25 AM,12 MANHATTAN,MANHATTAN,1001425,245714,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84108667990931,-73.93792781890207,"(40.84108667990931, -73.93792781890207)"
28397070,07/04/2014 12:50:59 AM,07/04/2014 01:28:02 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11249,55 DIVISION AVENUE,DIVISION AVENUE,WYTHE AVENUE,BERRY STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,07/04/2014 08:50:59 AM,07/04/2014 01:28:02 AM,01 BROOKLYN,BROOKLYN,993476,196898,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7071114751079,-73.96672332330263,"(40.7071114751079, -73.96672332330263)"
28397906,07/03/2014 08:22:07 PM,07/03/2014 10:46:47 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10312,,,,,MAY PLACE,AMBOY ROAD,INTERSECTION,STATEN ISLAND,,Precinct,Closed,07/04/2014 04:22:07 AM,07/03/2014 10:46:47 PM,03 STATEN ISLAND,STATEN ISLAND,936743,135780,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.53923299815745,-74.17091966101637,"(40.53923299815745, -74.17091966101637)"
28398955,07/03/2014 07:26:52 PM,07/03/2014 10:30:58 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,11233,856 HANCOCK STREET,HANCOCK STREET,RALPH AVENUE,HOWARD AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,07/04/2014 03:26:52 AM,07/03/2014 10:30:58 PM,03 BROOKLYN,BROOKLYN,1006033,189145,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68580929764838,-73.9214573636571,"(40.68580929764838, -73.9214573636571)"
28399219,07/03/2014 11:32:49 PM,07/04/2014 04:29:57 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10472,BOYNTON AVENUE,BOYNTON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,,BLOCKFACE,BRONX,,Precinct,Closed,07/04/2014 07:32:49 AM,07/04/2014 04:29:57 AM,09 BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
28399833,07/03/2014 07:22:02 PM,07/03/2014 10:43:42 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11233,,,,,HOWARD AVENUE,HANCOCK STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,07/04/2014 03:22:02 AM,07/03/2014 10:43:42 PM,03 BROOKLYN,BROOKLYN,1006266,189183,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68591302241961,-73.92061711534231,"(40.68591302241961, -73.92061711534231)"
28399970,07/03/2014 10:33:51 PM,07/03/2014 11:12:14 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Park/Playground,11106,,,,,14 STREET,31 AVENUE,INTERSECTION,ASTORIA,,Precinct,Closed,07/04/2014 06:33:51 AM,07/03/2014 11:12:14 PM,01 QUEENS,QUEENS,1003079,219181,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76825754911106,-73.93202451143456,"(40.76825754911106, -73.93202451143456)"
28400773,07/03/2014 10:00:09 PM,07/03/2014 11:57:19 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10027,,,,,WEST  126 STREET,MORNINGSIDE AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,07/04/2014 06:00:09 AM,07/03/2014 11:57:19 PM,09 MANHATTAN,MANHATTAN,997110,235133,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81205219218651,-73.95354294135088,"(40.81205219218651, -73.95354294135088)"
28400950,07/03/2014 01:10:29 PM,07/03/2014 02:11:02 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11420,109-46 134 STREET,134 STREET,109 AVENUE,111 AVENUE,,,ADDRESS,SOUTH OZONE PARK,,Precinct,Closed,07/03/2014 09:10:29 PM,07/03/2014 02:11:02 PM,10 QUEENS,QUEENS,1036991,189241,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68594246574276,-73.80983206377284,"(40.68594246574276, -73.80983206377284)"
28401742,07/04/2014 11:17:36 PM,07/04/2014 11:27:53 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11429,99-52 211 STREET,211 STREET,99 AVENUE,104 AVENUE,,,ADDRESS,QUEENS VILLAGE,,Precinct,Closed,07/05/2014 07:17:36 AM,07/04/2014 11:27:53 PM,13 QUEENS,QUEENS,1054051,198952,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7124786873978,-73.74821856870476,"(40.7124786873978, -73.74821856870476)"
28402215,07/04/2014 11:20:22 PM,07/05/2014 12:55:42 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11209,82 STREET,82 STREET,3 AVENUE,4 AVENUE,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,07/05/2014 07:20:22 AM,07/05/2014 12:55:42 AM,10 BROOKLYN,BROOKLYN,976335,167364,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62604849343139,-74.02851343963776,"(40.62604849343139, -74.02851343963776)"
28402222,07/04/2014 10:23:53 AM,07/04/2014 01:34:04 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,11226,601 EAST 18 STREET,EAST 18 STREET,NEWKIRK AVENUE,FOSTER AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,07/04/2014 06:23:53 PM,07/04/2014 01:34:04 PM,14 BROOKLYN,BROOKLYN,995198,171063,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63619823642374,-73.96055431186893,"(40.63619823642374, -73.96055431186893)"
28402304,07/05/2014 01:03:56 AM,07/05/2014 02:38:52 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Park/Playground,11221,,,,,LAFAYETTE AVENUE,MALCOM X BOULEVARD,INTERSECTION,BROOKLYN,,Precinct,Closed,07/05/2014 09:03:56 AM,07/05/2014 02:38:52 AM,03 BROOKLYN,BROOKLYN,1003410,191481,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6922271453932,-73.93090842774613,"(40.6922271453932, -73.93090842774613)"
28402335,07/04/2014 09:05:27 PM,07/04/2014 09:11:30 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11228,,,,,11 AVENUE,74 STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,07/05/2014 05:05:27 AM,07/04/2014 09:11:30 PM,10 BROOKLYN,BROOKLYN,981139,166458,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6235647028719,-74.01120682354684,"(40.6235647028719, -74.01120682354684)"
28402547,07/05/2014 12:50:07 AM,07/05/2014 06:53:01 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10467,2510 WALLACE AVENUE,WALLACE AVENUE,MACE AVENUE,BOSTON ROAD,,,ADDRESS,BRONX,,Precinct,Closed,07/05/2014 08:50:07 AM,07/05/2014 06:53:01 AM,11 BRONX,BRONX,1021725,253875,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86342335986028,-73.86451603963593,"(40.86342335986028, -73.86451603963593)"
28402734,07/04/2014 06:58:09 PM,07/04/2014 07:26:26 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,11234,5607 AVENUE T,AVENUE T,EAST 56 STREET,PEARSON STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,07/05/2014 02:58:09 AM,07/04/2014 07:26:26 PM,18 BROOKLYN,BROOKLYN,1006411,163048,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61417779449096,-73.92018015848811,"(40.61417779449096, -73.92018015848811)"
28402735,07/05/2014 12:15:50 AM,07/05/2014 02:51:05 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11103,,,,,28 AVENUE,35 STREET,INTERSECTION,ASTORIA,,Precinct,Closed,07/05/2014 08:15:50 AM,07/05/2014 02:51:05 AM,01 QUEENS,QUEENS,1007270,218720,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76698230432687,-73.91689596568685,"(40.76698230432687, -73.91689596568685)"
28402740,07/04/2014 09:44:33 PM,07/04/2014 10:05:02 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10025,,,,,WEST  102 STREET,BROADWAY,INTERSECTION,NEW YORK,,Precinct,Closed,07/05/2014 05:44:33 AM,07/04/2014 10:05:02 PM,07 MANHATTAN,MANHATTAN,992832,230183,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.798470997616064,-73.96900364497259,"(40.798470997616064, -73.96900364497259)"
28402846,07/04/2014 10:20:21 PM,07/04/2014 10:45:20 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11369,,,,,96 STREET,30 AVENUE,INTERSECTION,EAST ELMHURST,,Precinct,Closed,07/05/2014 06:20:21 AM,07/04/2014 10:45:20 PM,03 QUEENS,QUEENS,1019450,216522,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76090926079676,-73.8729367561121,"(40.76090926079676, -73.8729367561121)"
28402876,07/04/2014 03:59:35 PM,07/04/2014 08:46:50 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,10452,1605 TOWNSEND AVENUE,TOWNSEND AVENUE,EAST MT EDEN AVENUE,CROSS BRONX EP NB EN JEROME AV,,,ADDRESS,BRONX,,Precinct,Closed,07/04/2014 11:59:35 PM,07/04/2014 08:46:16 PM,04 BRONX,BRONX,1008161,246922,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84438661493779,-73.91357894232796,"(40.84438661493779, -73.91357894232796)"
28402877,07/04/2014 09:56:57 PM,07/04/2014 11:45:18 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11368,58-35 GRANGER STREET,GRANGER STREET,OTIS AVENUE,WESTSIDE AVENUE,,,ADDRESS,CORONA,,Precinct,Closed,07/05/2014 05:56:57 AM,07/04/2014 11:45:18 PM,04 QUEENS,QUEENS,1024535,208321,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73837790752847,-73.85463033038431,"(40.73837790752847, -73.85463033038431)"
28402878,07/04/2014 08:56:48 PM,07/04/2014 09:29:42 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11231,,,,,SMITH STREET,3 STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,07/05/2014 04:56:48 AM,07/04/2014 09:29:42 PM,06 BROOKLYN,BROOKLYN,985417,186595,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.678836855638814,-73.99579260610344,"(40.678836855638814, -73.99579260610344)"
28403276,07/04/2014 05:53:08 AM,07/04/2014 07:09:42 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10462,1841 PAULDING AVENUE,PAULDING AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,07/04/2014 01:53:08 PM,07/04/2014 07:09:42 AM,11 BRONX,BRONX,1024049,248735,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.849305443798436,-73.8561445775486,"(40.849305443798436, -73.8561445775486)"
28403301,07/04/2014 02:49:33 PM,07/04/2014 03:30:30 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10457,626 EAST 182 STREET,EAST 182 STREET,ADAMS PLACE,HUGHES AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,07/04/2014 10:49:33 PM,07/04/2014 03:29:34 PM,06 BRONX,BRONX,1014873,249578,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.851655819734674,-73.889307785113,"(40.851655819734674, -73.889307785113)"
28403372,07/04/2014 11:36:03 PM,07/05/2014 12:25:15 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11229,HARING STREET,HARING STREET,AVENUE S,AVENUE T,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,07/05/2014 07:36:03 AM,07/05/2014 12:25:15 AM,15 BROOKLYN,BROOKLYN,1000481,159330,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60398549647774,-73.94154785505577,"(40.60398549647774, -73.94154785505577)"
28403373,07/04/2014 04:28:44 AM,07/04/2014 07:03:31 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11203,783 LENNOX ROAD,LENNOX ROAD,UTICA AVENUE,EAST 51 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,07/04/2014 12:28:44 PM,07/04/2014 07:03:31 AM,17 BROOKLYN,BROOKLYN,1003502,178046,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65535090217349,-73.93061504738674,"(40.65535090217349, -73.93061504738674)"
28403456,07/04/2014 10:19:05 PM,07/04/2014 10:45:22 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11369,,,,,27 AVENUE,HUMPHREY STREET,INTERSECTION,EAST ELMHURST,,Precinct,Closed,07/05/2014 06:19:05 AM,07/04/2014 10:45:22 PM,03 QUEENS,QUEENS,1020879,217528,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76366466404307,-73.86777294769416,"(40.76366466404307, -73.86777294769416)"
28403840,07/04/2014 11:41:06 PM,07/05/2014 12:54:30 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11234,EAST 33 STREET,EAST 33 STREET,AVENUE S,AVENUE U,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,07/05/2014 07:41:06 AM,07/05/2014 12:54:30 AM,18 BROOKLYN,BROOKLYN,1002919,160674,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.607669700246284,-73.93276425725085,"(40.607669700246284, -73.93276425725085)"
28403921,07/04/2014 10:36:02 PM,07/04/2014 11:39:49 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11694,,,,,BEACH   98 STREET,ROCKAWAY BEACH BOULEVARD,INTERSECTION,ROCKAWAY PARK,,Precinct,Closed,07/05/2014 06:36:02 AM,07/04/2014 11:39:49 PM,14 QUEENS,QUEENS,1034365,152309,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58458746495682,-73.81957487244233,"(40.58458746495682, -73.81957487244233)"
28404033,07/04/2014 08:56:49 PM,07/05/2014 02:37:40 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11377,,,,,57 STREET,43 AVENUE,INTERSECTION,WOODSIDE,,Precinct,Closed,07/05/2014 04:56:49 AM,07/05/2014 02:37:40 AM,02 QUEENS,QUEENS,1009733,210108,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.743337811452825,-73.90803698514472,"(40.743337811452825, -73.90803698514472)"
28404489,07/04/2014 09:12:28 PM,07/04/2014 11:30:07 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10460,,,,,BRISTOW STREET,BOSTON ROAD,INTERSECTION,BRONX,,Precinct,Closed,07/05/2014 05:12:28 AM,07/04/2014 11:30:07 PM,03 BRONX,BRONX,1013231,243158,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83404035248388,-73.89527082163718,"(40.83404035248388, -73.89527082163718)"
28404742,07/05/2014 12:04:21 AM,07/05/2014 04:53:22 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10453,,,,,WEST BURNSIDE AVENUE,LORING PLACE,INTERSECTION,BRONX,,Precinct,Closed,07/05/2014 08:04:21 AM,07/05/2014 04:53:22 PM,05 BRONX,BRONX,1007854,250403,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.853941752815935,-73.91467627092162,"(40.853941752815935, -73.91467627092162)"
28404753,07/04/2014 10:49:49 PM,07/05/2014 03:18:11 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11378,66-26 52 ROAD,52 ROAD,66 STREET,67 STREET,,,ADDRESS,MASPETH,,Precinct,Closed,07/05/2014 06:49:49 AM,07/05/2014 03:18:11 AM,05 QUEENS,QUEENS,1012470,206315,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73291866270399,-73.89817562316698,"(40.73291866270399, -73.89817562316698)"
28405043,07/04/2014 09:08:02 PM,07/04/2014 11:32:15 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11369,97 STREET,97 STREET,ASTORIA BOULEVARD,30 AVENUE,,,BLOCKFACE,EAST ELMHURST,,Precinct,Closed,07/05/2014 05:08:02 AM,07/04/2014 11:32:15 PM,03 QUEENS,QUEENS,1019639,216996,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76220951313269,-73.87225201881294,"(40.76220951313269, -73.87225201881294)"
28405047,07/04/2014 10:29:41 PM,07/05/2014 01:00:14 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10458,,,,,EAST  199 STREET,BRIGGS AVENUE,INTERSECTION,BRONX,,Precinct,Closed,07/05/2014 06:29:41 AM,07/05/2014 01:00:14 AM,07 BRONX,BRONX,1015459,256345,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87022712949311,-73.88715807767502,"(40.87022712949311, -73.88715807767502)"
28405048,07/04/2014 11:46:44 PM,07/05/2014 01:15:38 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10027,,,,,WEST  127 STREET,7 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,07/05/2014 07:46:44 AM,07/05/2014 01:15:38 AM,10 MANHATTAN,MANHATTAN,998819,234487,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81027644905303,-73.94737054134116,"(40.81027644905303, -73.94737054134116)"
28405159,07/04/2014 10:58:41 PM,07/05/2014 06:52:53 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,10465,LOGAN AVENUE,LOGAN AVENUE,DEWEY AVENUE,SCHLEY AVENUE,,,BLOCKFACE,BRONX,,Precinct,Closed,07/05/2014 06:58:41 AM,07/05/2014 06:42:02 AM,10 BRONX,BRONX,1034616,239546,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82403040096123,-73.81801874159072,"(40.82403040096123, -73.81801874159072)"
28405290,07/05/2014 12:17:30 AM,07/05/2014 06:16:18 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,10472,,,,,GLEASON AVENUE,WHITE PLAINS ROAD,INTERSECTION,BRONX,,Precinct,Closed,07/05/2014 08:17:30 AM,07/05/2014 06:16:19 AM,09 BRONX,BRONX,1022545,241882,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.830502628386846,-73.86161998020725,"(40.830502628386846, -73.86161998020725)"
28405390,07/05/2014 12:42:29 AM,07/05/2014 04:11:27 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,10468,20 WEST MOSHOLU PARKWAY SOUTH,WEST MOSHOLU PARKWAY SOUTH,EAST MOSHOLU PARKWAY SOUTH,PAUL AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,07/05/2014 08:42:29 AM,07/05/2014 04:11:27 AM,07 BRONX,BRONX,1015827,259801,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87971146799023,-73.88581121788206,"(40.87971146799023, -73.88581121788206)"
28405564,07/04/2014 10:30:59 PM,07/04/2014 11:02:47 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,10451,811 WALTON AVENUE,WALTON AVENUE,EAST 157 STREET,EAST 158 STREET,,,ADDRESS,BRONX,,Precinct,Closed,07/05/2014 06:30:59 AM,07/04/2014 11:01:22 PM,04 BRONX,BRONX,1004949,240015,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82543701491463,-73.92520931892479,"(40.82543701491463, -73.92520931892479)"
28405567,07/04/2014 10:37:31 PM,07/05/2014 01:22:24 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Residential Building/House,11367,144-38 GRAVETT ROAD,GRAVETT ROAD,MAIN STREET,BEND,,,ADDRESS,FLUSHING,,Precinct,Closed,07/05/2014 06:37:31 AM,07/05/2014 01:22:24 AM,08 QUEENS,QUEENS,1033144,207209,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73528234476142,-73.82357264583108,"(40.73528234476142, -73.82357264583108)"
28405679,07/04/2014 10:29:39 PM,07/04/2014 10:43:00 PM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Park/Playground,11417,NORTH CONDUIT AVENUE,NORTH CONDUIT AVENUE,CROSSBAY BOULEVARD,CENTERVILLE AVENUE,,,BLOCKFACE,OZONE PARK,,Precinct,Closed,07/05/2014 06:29:39 AM,07/04/2014 10:43:00 PM,10 QUEENS,QUEENS,1028094,183174,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.669338492275735,-73.84195132109477,"(40.669338492275735, -73.84195132109477)"
